,Issue id,Status,Priority,Issue key,Created,Resolved
506,SERVER-6860,Resolved,P2,SERVER,2017-09-09T12:15:56.000,2017-10-20T11:55:19.000
507,SERVER-6861,Resolved,P3,SERVER,2017-09-09T16:40:53.000,2017-09-14T11:04:46.000
508,SERVER-6862,Resolved,P3,SERVER,2017-09-09T18:36:53.000,2019-02-01T16:46:14.000
509,SERVER-6864,Resolved,P3,SERVER,2017-09-11T18:00:36.000,2018-04-27T10:50:46.000
510,SERVER-6865,Resolved,Needs_Triage,SERVER,2017-09-12T04:58:39.000,2017-09-13T09:17:28.000
511,SERVER-6870,Resolved,Needs_Triage,SERVER,2017-09-12T15:24:23.000,2018-01-15T10:56:35.000
512,SERVER-6873,Resolved,Needs_Triage,SERVER,2017-09-13T10:21:16.000,2017-11-24T16:29:55.000
513,SERVER-6879,Resolved,P3,SERVER,2017-09-13T20:15:08.000,2017-09-14T16:05:03.000
514,CLIENT-6576,New,P5,CLIENT,2017-09-14T14:16:48.000,
515,CMM-733,Resolved,P2,CMM,2017-09-14T15:47:36.000,2018-05-23T11:49:15.000
516,SERVER-6890,Resolved,Needs_Triage,SERVER,2017-09-16T12:14:30.000,2018-04-27T10:47:31.000
517,SERVER-6894,Resolved,P4,SERVER,2017-09-18T11:49:54.000,2019-02-01T16:46:13.000
518,SERVER-6898,Resolved,P4,SERVER,2017-09-19T01:04:30.000,2019-02-01T16:46:53.000
519,SERVER-6910,Verified,P2,SERVER,2017-09-21T11:02:19.000,2017-10-20T12:26:11.000
520,SERVER-6913,Resolved,P2,SERVER,2017-09-21T20:10:25.000,2017-09-25T15:48:04.000
521,CLIENT-6552,Resolved,P3,CLIENT,2017-09-22T11:36:55.000,2018-05-14T10:46:44.000
522,CMM-788,Closed,Needs_Triage,CMM,2017-09-22T12:05:47.000,2017-09-26T14:43:23.000
523,SERVER-6919,Resolved,P3,SERVER,2017-09-22T15:30:16.000,2017-09-25T14:25:06.000
524,SERVER-6924,Resolved,Needs_Triage,SERVER,2017-09-22T18:36:42.000,2017-09-25T15:57:11.000
525,SERVER-6925,Resolved,Needs_Triage,SERVER,2017-09-22T18:40:52.000,2017-09-29T12:29:28.000
526,SERVER-6931,Resolved,P4,SERVER,2017-09-26T03:52:41.000,2019-02-01T16:45:48.000
527,SERVER-6932,Resolved,Needs_Triage,SERVER,2017-09-26T04:06:27.000,2017-11-08T19:26:46.000
528,SERVER-6933,Resolved,P2,SERVER,2017-09-26T09:41:54.000,2017-10-04T21:29:19.000
529,SERVER-6940,Resolved,P3,SERVER,2017-09-27T14:24:27.000,2018-06-13T12:31:59.000
530,SERVER-6944,Resolved,P3,SERVER,2017-09-27T16:19:37.000,2018-04-27T10:45:58.000
531,SERVER-6954,Resolved,P3,SERVER,2017-09-28T12:41:04.000,2019-02-01T16:46:49.000
532,SERVER-6953,Resolved,P3,SERVER,2017-09-28T12:45:36.000,2019-04-17T12:42:39.000
533,SERVER-6968,Resolved,Needs_Triage,SERVER,2017-10-01T15:36:24.000,2018-03-27T14:40:01.000
534,SERVER-6969,Resolved,Needs_Triage,SERVER,2017-10-02T09:18:54.000,2017-10-02T16:00:00.000
535,SERVER-6970,Resolved,Needs_Triage,SERVER,2017-10-02T09:27:35.000,2018-06-19T14:56:22.000
536,SERVER-6976,Closed,Needs_Triage,SERVER,2017-10-02T18:04:27.000,2018-04-27T10:43:08.000
537,SERVER-6978,Resolved,Needs_Triage,SERVER,2017-10-03T09:20:09.000,2018-06-19T16:01:46.000
538,SERVER-6984,Resolved,Needs_Triage,SERVER,2017-10-04T01:21:17.000,2017-10-04T21:06:51.000
539,SERVER-6985,Resolved,P2,SERVER,2017-10-04T09:44:03.000,2017-12-21T08:35:06.000
540,SERVER-6987,Resolved,P3,SERVER,2017-10-04T18:16:09.000,2018-02-22T09:54:02.000
541,SERVER-6988,Resolved,P3,SERVER,2017-10-04T18:26:38.000,2018-03-13T09:22:25.000
542,SERVER-6992,Verified,P3,SERVER,2017-10-04T22:08:25.000,2017-10-24T10:12:28.000
543,SERVER-6993,Resolved,P4,SERVER,2017-10-04T22:45:18.000,2019-02-01T16:54:24.000
544,SERVER-6995,Resolved,P2,SERVER,2017-10-05T12:25:15.000,2017-10-20T10:08:14.000
545,SERVER-6996,Verified,P2,SERVER,2017-10-05T14:16:49.000,2017-10-12T11:28:13.000
546,SERVER-7000,Resolved,Needs_Triage,SERVER,2017-10-05T20:37:06.000,2018-02-26T10:27:03.000
547,SERVER-7001,Resolved,P1,SERVER,2017-10-06T07:56:59.000,2018-01-18T15:40:13.000
548,SERVER-7003,Resolved,P3,SERVER,2017-10-06T13:10:37.000,2019-02-01T16:54:25.000
549,CLIENT-6600,Resolved,P2,CLIENT,2017-10-09T13:17:32.000,2018-02-02T12:16:30.000
550,SERVER-7024,Resolved,P2,SERVER,2017-10-10T10:52:07.000,2017-10-18T10:03:03.000
551,SERVER-7026,Closed,P3,SERVER,2017-10-10T11:24:03.000,2019-02-01T16:50:25.000
552,CMM-889,Resolved,P3,CMM,2017-10-10T14:32:20.000,2018-01-15T15:40:14.000
553,SERVER-7036,Resolved,P2,SERVER,2017-10-12T09:15:47.000,2018-02-13T16:07:36.000
554,SERVER-7044,Resolved,P4,SERVER,2017-10-13T13:53:50.000,2019-02-01T16:45:47.000
555,SERVER-7051,Resolved,P3,SERVER,2017-10-13T22:17:14.000,2017-10-14T11:24:22.000
556,CLIENT-6621,Resolved,Needs_Triage,CLIENT,2017-10-14T01:05:53.000,2018-05-14T10:50:11.000
557,SERVER-7055,Resolved,P3,SERVER,2017-10-16T10:46:19.000,2018-02-13T16:23:13.000
558,SERVER-7059,Resolved,P3,SERVER,2017-10-17T11:56:55.000,2017-10-17T12:31:22.000
559,SERVER-7066,Resolved,P3,SERVER,2017-10-18T10:46:38.000,2019-04-03T16:36:34.000
560,SERVER-7071,Resolved,P3,SERVER,2017-10-18T18:10:21.000,2017-12-15T13:51:30.000
561,CMM-924,Closed,Needs_Triage,CMM,2017-10-19T09:16:27.000,2017-10-19T14:06:56.000
562,SERVER-7077,Resolved,P3,SERVER,2017-10-19T15:48:01.000,2017-11-15T00:43:37.000
563,SERVER-7086,Resolved,P2,SERVER,2017-10-20T16:25:46.000,2018-01-03T16:59:31.000
564,SERVER-7101,Resolved,P1,SERVER,2017-10-24T12:30:18.000,2017-11-08T09:48:35.000
565,SERVER-7112,Resolved,P2,SERVER,2017-10-25T20:30:22.000,2018-11-06T14:05:33.000
566,SERVER-7113,Resolved,P4,SERVER,2017-10-26T07:14:22.000,2019-02-01T16:45:57.000
567,CLIENT-6665,Resolved,P2,CLIENT,2017-10-26T10:17:47.000,2018-02-09T13:01:27.000
568,CLIENT-6666,Verified,P3,CLIENT,2017-10-26T10:37:06.000,2017-10-26T11:22:31.000
569,CLIENT-6667,Resolved,P3,CLIENT,2017-10-26T11:11:39.000,2018-05-14T10:50:51.000
570,SERVER-7114,Info-Required,P4,SERVER,2017-10-26T11:56:16.000,
571,SERVER-7117,Resolved,P3,SERVER,2017-10-26T15:41:33.000,2017-10-27T12:46:24.000
572,SERVER-7119,Resolved,P2,SERVER,2017-10-26T16:41:58.000,2018-05-25T13:14:10.000
573,SERVER-7122,Resolved,P3,SERVER,2017-10-27T11:15:02.000,2017-11-03T12:12:12.000
574,SERVER-7123,Resolved,P3,SERVER,2017-10-27T15:10:25.000,2019-04-10T12:48:28.000
575,SERVER-7124,Reopened,P3,SERVER,2017-10-27T15:28:26.000,
576,SERVER-7126,Resolved,P2,SERVER,2017-10-28T06:08:46.000,2018-05-17T09:21:57.000
577,SERVER-7127,Resolved,Needs_Triage,SERVER,2017-10-28T12:18:57.000,2019-02-01T16:46:06.000
578,SERVER-7132,Resolved,P3,SERVER,2017-10-30T15:29:50.000,2019-02-01T16:45:55.000
579,SERVER-7133,Resolved,P3,SERVER,2017-10-30T17:31:49.000,2018-01-11T10:24:14.000
580,SERVER-7134,Closed,P3,SERVER,2017-10-31T09:00:51.000,2019-02-01T16:45:47.000
581,SERVER-7142,Resolved,Needs_Triage,SERVER,2017-11-01T09:44:47.000,2017-11-03T11:42:20.000
582,SERVER-7144,Resolved,P4,SERVER,2017-11-01T12:26:59.000,2019-02-01T16:46:36.000
583,SERVER-7156,Resolved,P2,SERVER,2017-11-02T12:34:09.000,2018-11-14T13:56:45.000
584,SERVER-7161,Resolved,P3,SERVER,2017-11-02T22:41:45.000,2018-01-24T08:44:12.000
585,SERVER-7167,Resolved,P3,SERVER,2017-11-06T06:35:10.000,2019-02-01T16:45:42.000
586,CLIENT-6739,Resolved,Needs_Triage,CLIENT,2017-11-06T10:17:47.000,2018-05-14T10:51:22.000
587,SERVER-7170,Closed,P4,SERVER,2017-11-07T06:28:23.000,2019-02-12T06:40:02.000
588,SERVER-7171,Resolved,P3,SERVER,2017-11-07T12:31:00.000,2019-02-11T17:00:31.000
589,CLIENT-6751,Resolved,P3,CLIENT,2017-11-09T18:59:04.000,2017-11-23T18:26:44.000
590,SERVER-7184,Resolved,Needs_Triage,SERVER,2017-11-10T07:39:58.000,2017-11-10T09:23:37.000
591,SERVER-7192,Resolved,P3,SERVER,2017-11-13T07:46:34.000,2019-02-01T16:45:52.000
592,SERVER-7197,Resolved,P3,SERVER,2017-11-13T19:31:58.000,2017-11-14T10:31:22.000
593,SERVER-7198,Resolved,P3,SERVER,2017-11-14T00:58:41.000,2017-11-14T16:05:12.000
594,SERVER-7201,Resolved,P5,SERVER,2017-11-14T12:29:17.000,2019-02-01T16:46:02.000
595,SERVER-7206,Resolved,P3,SERVER,2017-11-15T14:52:23.000,2019-02-01T16:46:52.000
596,SERVER-7208,Resolved,P2,SERVER,2017-11-15T17:11:18.000,2018-01-19T10:32:32.000
597,SERVER-7209,Resolved,P3,SERVER,2017-11-15T17:17:51.000,2018-02-19T15:26:03.000
598,SERVER-7214,Resolved,P3,SERVER,2017-11-16T19:34:43.000,2018-06-14T13:41:33.000
599,SERVER-7216,Resolved,P3,SERVER,2017-11-17T12:25:19.000,2019-02-01T16:47:13.000
600,CMM-992,Resolved,P2,CMM,2017-11-17T13:06:00.000,2017-12-01T17:19:27.000
601,SERVER-7230,Resolved,Needs_Triage,SERVER,2017-11-20T13:03:29.000,2018-06-19T16:36:21.000
602,SERVER-7234,Resolved,P3,SERVER,2017-11-20T15:40:09.000,2017-11-21T11:18:24.000
603,SERVER-7244,Resolved,P4,SERVER,2017-11-21T13:46:39.000,2019-02-01T16:46:11.000
604,SERVER-7245,Verified,P3,SERVER,2017-11-21T19:28:02.000,2018-01-23T15:47:58.000
605,SERVER-7248,Resolved,P3,SERVER,2017-11-22T17:47:09.000,2018-01-18T16:30:58.000
606,CLIENT-6790,Resolved,Needs_Triage,CLIENT,2017-11-23T13:24:59.000,2018-04-30T16:30:17.000
607,SERVER-7252,Closed,P3,SERVER,2017-11-23T17:31:20.000,2018-03-27T11:56:20.000
608,CLIENT-6802,Resolved,P4,CLIENT,2017-11-27T22:06:25.000,2018-05-14T10:52:40.000
609,SERVER-7265,Resolved,P3,SERVER,2017-11-28T14:15:20.000,2018-04-30T15:14:23.000
610,SERVER-7267,Resolved,P3,SERVER,2017-11-28T16:27:41.000,2017-12-01T17:30:00.000
611,SERVER-7269,Resolved,P3,SERVER,2017-11-29T05:25:33.000,2019-02-01T16:54:26.000
612,SERVER-7271,Resolved,P1,SERVER,2017-11-29T13:20:56.000,2018-02-12T14:44:43.000
613,CLIENT-6827,Resolved,Needs_Triage,CLIENT,2017-12-05T08:23:07.000,2018-05-14T10:55:17.000
614,SERVER-7286,Resolved,P3,SERVER,2017-12-05T11:55:54.000,2018-06-18T17:24:21.000
615,SERVER-7299,Resolved,P3,SERVER,2017-12-08T16:28:49.000,2019-02-01T16:51:37.000
616,SERVER-7301,Resolved,P3,SERVER,2017-12-08T21:58:55.000,2019-02-13T10:46:31.000
617,SERVER-7302,Resolved,P2,SERVER,2017-12-09T17:19:15.000,2018-02-13T14:35:33.000
618,SERVER-7304,Resolved,P3,SERVER,2017-12-11T10:54:44.000,2018-06-05T09:02:08.000
619,SERVER-7308,Resolved,P3,SERVER,2017-12-11T16:51:12.000,2017-12-21T08:25:21.000
620,CLIENT-6839,Resolved,Needs_Triage,CLIENT,2017-12-12T09:39:40.000,2018-01-17T12:31:21.000
621,SERVER-7312,Resolved,P3,SERVER,2017-12-12T18:49:48.000,2018-06-18T16:55:08.000
622,SERVER-7316,Resolved,Needs_Triage,SERVER,2017-12-14T11:22:43.000,2018-01-17T21:35:19.000
623,SERVER-7318,Resolved,P2,SERVER,2017-12-14T11:36:12.000,2017-12-18T16:10:21.000
624,SERVER-7320,Resolved,P2,SERVER,2017-12-14T15:52:28.000,2018-02-02T11:42:30.000
625,CMM-1047,Resolved,P2,CMM,2017-12-15T02:26:07.000,2018-01-15T15:43:21.000
626,SERVER-7325,Resolved,P2,SERVER,2017-12-15T02:33:54.000,2018-05-23T11:36:33.000
627,CLIENT-6866,Resolved,P3,CLIENT,2017-12-15T15:48:43.000,2018-02-12T14:24:07.000
628,SERVER-7329,Resolved,P3,SERVER,2017-12-15T22:17:53.000,2018-10-02T15:46:19.000
629,SERVER-7330,Resolved,P4,SERVER,2017-12-16T09:37:48.000,2019-02-01T16:47:14.000
630,SERVER-7332,Resolved,P3,SERVER,2017-12-18T15:00:23.000,2017-12-19T09:53:10.000
631,SERVER-7336,Resolved,P2,SERVER,2017-12-18T22:16:04.000,2018-01-25T10:44:49.000
632,SERVER-7337,Resolved,Needs_Triage,SERVER,2017-12-19T12:01:15.000,2017-12-20T11:40:06.000
633,SERVER-7339,Resolved,Needs_Triage,SERVER,2017-12-19T14:41:23.000,2017-12-19T14:49:53.000
634,SERVER-7340,Resolved,Needs_Triage,SERVER,2017-12-19T19:06:57.000,2018-01-02T17:01:56.000
635,SERVER-7341,Resolved,P4,SERVER,2017-12-20T02:58:14.000,2018-01-19T11:46:43.000
636,SERVER-7344,Resolved,P3,SERVER,2017-12-20T20:01:39.000,2018-06-18T16:57:47.000
637,SERVER-7347,Resolved,P3,SERVER,2017-12-21T16:04:04.000,2018-01-05T10:25:44.000
638,CLIENT-6865,Resolved,P3,CLIENT,2018-01-02T07:45:45.000,2018-04-19T13:59:31.000
639,SERVER-7353,Resolved,P3,SERVER,2018-01-02T11:59:30.000,2018-11-14T13:36:40.000
640,CLIENT-6864,New,P3,CLIENT,2018-01-03T03:11:12.000,
641,SERVER-7408,Resolved,P3,SERVER,2018-01-03T12:22:42.000,2018-01-12T18:25:52.000
642,SERVER-7363,Resolved,P2,SERVER,2018-01-03T18:23:10.000,2018-05-03T14:23:09.000
643,CLIENT-6863,Resolved,P2,CLIENT,2018-01-03T21:47:26.000,2018-01-23T18:55:37.000
644,CLIENT-6860,Resolved,P2,CLIENT,2018-01-03T22:09:43.000,2018-01-23T18:55:28.000
645,CLIENT-6861,Verified,P3,CLIENT,2018-01-03T22:52:09.000,2018-04-30T16:47:41.000
646,SERVER-7368,Resolved,P3,SERVER,2018-01-04T16:28:43.000,2019-02-11T15:46:19.000
647,SERVER-7369,Verified,P3,SERVER,2018-01-04T21:42:46.000,2018-08-31T13:26:44.000
648,CLIENT-6869,Verified,P2,CLIENT,2018-01-08T05:05:03.000,2018-02-09T13:00:19.000
649,CMM-1080,Resolved,P2,CMM,2018-01-09T14:28:23.000,2018-02-08T09:24:29.000
650,SERVER-7382,Resolved,P2,SERVER,2018-01-09T14:56:42.000,2018-01-31T18:25:39.000
651,CLIENT-6876,Resolved,Needs_Triage,CLIENT,2018-01-10T20:59:53.000,2018-05-14T10:56:44.000
652,SERVER-7405,Resolved,P4,SERVER,2018-01-12T12:49:01.000,2019-02-01T16:47:20.000
653,SERVER-7409,Resolved,P2,SERVER,2018-01-12T19:21:35.000,2018-05-23T11:33:17.000
654,SERVER-7418,Resolved,P3,SERVER,2018-01-15T17:22:23.000,2018-06-18T17:33:53.000
655,CLIENT-6887,Resolved,P3,CLIENT,2018-01-16T06:09:55.000,2018-01-17T16:06:35.000
656,SERVER-7420,Resolved,P3,SERVER,2018-01-16T11:34:14.000,2018-06-18T17:36:51.000
657,SERVER-8490,Verified,P3,SERVER,2018-01-17T00:06:53.000,2018-10-05T16:59:30.000
658,CLIENT-6893,Resolved,P3,CLIENT,2018-01-17T14:43:40.000,2018-05-25T15:23:07.000
659,SERVER-7423,Resolved,P3,SERVER,2018-01-17T16:46:51.000,2019-02-01T16:47:12.000
660,CLIENT-6894,Resolved,P2,CLIENT,2018-01-17T17:19:50.000,2018-02-09T13:04:39.000
661,CLIENT-6895,Closed,Needs_Triage,CLIENT,2018-01-18T09:04:55.000,2018-01-18T11:23:39.000
662,CLIENT-6898,Verified,P2,CLIENT,2018-01-18T12:01:51.000,2018-01-18T12:03:14.000
663,CMM-1109,Resolved,P2,CMM,2018-01-19T04:51:01.000,2018-02-06T21:00:54.000
664,CLIENT-6907,Resolved,Needs_Triage,CLIENT,2018-01-19T14:58:41.000,2018-01-23T16:33:23.000
665,CLIENT-6908,Resolved,P3,CLIENT,2018-01-19T16:29:10.000,2018-01-19T20:17:21.000
666,CLIENT-6909,Resolved,P2,CLIENT,2018-01-19T16:29:24.000,2018-05-24T15:03:20.000
667,CLIENT-6910,Resolved,P2,CLIENT,2018-01-19T22:13:54.000,2018-01-25T15:15:04.000
668,SERVER-7447,Resolved,P3,SERVER,2018-01-22T07:26:53.000,2019-02-01T16:46:19.000
669,SERVER-7455,Resolved,P2,SERVER,2018-01-23T09:48:33.000,2018-01-30T12:11:46.000
670,SERVER-7460,New,P3,SERVER,2018-01-23T18:46:10.000,
671,CLIENT-6920,Verified,P3,CLIENT,2018-01-24T12:19:32.000,2018-07-09T16:49:06.000
672,SERVER-7483,Resolved,P3,SERVER,2018-01-25T10:27:28.000,2018-02-01T14:03:26.000
673,SERVER-7485,Verified,P2,SERVER,2018-01-25T12:06:44.000,2018-02-02T16:42:59.000
674,CLIENT-6923,Resolved,P3,CLIENT,2018-01-25T16:31:03.000,2018-02-09T12:57:02.000
675,CLIENT-6925,Resolved,P2,CLIENT,2018-01-25T17:05:06.000,2018-02-09T12:29:12.000
676,SERVER-7497,Resolved,P2,SERVER,2018-01-25T19:03:53.000,2018-03-22T10:13:52.000
677,SERVER-7500,Resolved,Needs_Triage,SERVER,2018-01-26T16:28:35.000,2018-01-31T12:33:15.000
678,CLIENT-6936,Resolved,Needs_Triage,CLIENT,2018-01-29T04:31:53.000,2018-02-08T12:04:57.000
679,CLIENT-6937,Resolved,P3,CLIENT,2018-01-29T08:26:47.000,2018-02-27T10:22:06.000
680,CLIENT-6939,Resolved,P3,CLIENT,2018-01-29T11:25:47.000,2018-04-19T10:28:43.000
681,CLIENT-6943,Verified,P3,CLIENT,2018-01-29T16:27:09.000,2018-01-29T20:24:19.000
682,SERVER-7518,Resolved,P3,SERVER,2018-01-30T21:21:53.000,2018-02-05T16:24:24.000
683,SERVER-7522,Resolved,P3,SERVER,2018-01-31T18:06:28.000,2018-02-05T16:16:40.000
684,CLIENT-6948,Verified,P2,CLIENT,2018-02-01T13:25:29.000,2018-04-25T10:13:34.000
685,SERVER-7525,Resolved,P2,SERVER,2018-02-01T13:29:21.000,2018-02-22T09:34:01.000
686,CLIENT-6953,Resolved,P2,CLIENT,2018-02-01T14:55:37.000,2018-06-05T10:22:44.000
687,CLIENT-6951,Resolved,P3,CLIENT,2018-02-01T19:00:22.000,2018-02-21T13:16:01.000
688,CLIENT-6952,Verified,P3,CLIENT,2018-02-02T05:21:19.000,2018-02-09T13:47:49.000
689,CLIENT-6965,Resolved,P4,CLIENT,2018-02-03T00:00:28.000,2018-10-17T11:01:49.000
690,CLIENT-6968,Resolved,P4,CLIENT,2018-02-03T01:32:49.000,2018-03-19T10:57:22.000
691,SERVER-7541,Resolved,P4,SERVER,2018-02-06T01:12:50.000,2019-02-01T16:46:11.000
692,SERVER-7559,Verified,P2,SERVER,2018-02-07T19:50:17.000,2018-03-19T11:37:42.000
693,SERVER-7572,Resolved,Needs_Triage,SERVER,2018-02-09T11:35:14.000,2018-02-09T11:42:16.000
694,SERVER-8209,Resolved,P4,SERVER,2018-02-12T06:21:46.000,2019-02-01T16:47:08.000
695,SERVER-7577,Closed,P3,SERVER,2018-02-12T14:55:01.000,2019-02-01T16:54:23.000
696,CMM-1186,Resolved,P2,CMM,2018-02-13T12:13:31.000,2018-07-16T09:26:30.000
697,SERVER-7587,Resolved,P3,SERVER,2018-02-14T02:56:27.000,2019-02-01T16:46:43.000
698,SERVER-7594,Resolved,P3,SERVER,2018-02-15T15:38:18.000,2018-03-22T11:09:12.000
699,CLIENT-7024,New,P3,CLIENT,2018-02-19T10:59:00.000,
700,SERVER-7607,Resolved,P3,SERVER,2018-02-19T18:02:32.000,2018-06-14T15:53:48.000
701,CLIENT-7035,Resolved,P3,CLIENT,2018-02-20T15:12:01.000,2018-04-13T10:29:06.000
702,CLIENT-7039,Resolved,P3,CLIENT,2018-02-21T09:59:35.000,2018-04-27T14:17:19.000
703,CLIENT-7045,New,P4,CLIENT,2018-02-22T12:03:34.000,
704,CLIENT-7046,Resolved,Needs_Triage,CLIENT,2018-02-22T12:17:41.000,2018-02-22T17:11:05.000
705,CLIENT-7047,New,P4,CLIENT,2018-02-22T12:35:10.000,
706,CLIENT-7049,Verified,P4,CLIENT,2018-02-22T14:04:12.000,2018-05-14T09:32:25.000
707,CLIENT-7054,Resolved,P3,CLIENT,2018-02-23T14:55:20.000,2018-05-25T10:52:46.000
708,SERVER-7628,Resolved,P3,SERVER,2018-02-26T09:23:12.000,2018-03-05T11:11:15.000
709,SERVER-7638,Resolved,P3,SERVER,2018-02-26T18:11:53.000,2018-03-09T22:26:12.000
710,SERVER-7643,Resolved,P2,SERVER,2018-02-27T10:26:21.000,2018-03-07T16:11:16.000
711,CLIENT-7059,Verified,P3,CLIENT,2018-02-27T12:49:57.000,2018-04-13T10:08:37.000
712,SERVER-7648,Resolved,Needs_Triage,SERVER,2018-02-27T14:18:37.000,2018-03-01T12:26:19.000
713,SERVER-7651,Resolved,P3,SERVER,2018-02-27T16:23:11.000,2019-03-27T12:25:57.000
714,CLIENT-7060,Verified,P3,CLIENT,2018-02-28T14:37:35.000,2018-04-13T10:02:01.000
715,SERVER-7664,Resolved,P2,SERVER,2018-03-01T13:28:00.000,2018-05-04T09:39:14.000
716,SERVER-7666,Resolved,Needs_Triage,SERVER,2018-03-01T15:39:01.000,2018-03-01T16:10:21.000
717,SERVER-7667,Verified,P3,SERVER,2018-03-01T15:53:48.000,2018-04-20T10:51:44.000
718,CLIENT-7063,Resolved,P3,CLIENT,2018-03-01T23:07:18.000,2018-05-14T15:15:19.000
719,CLIENT-7067,Resolved,P2,CLIENT,2018-03-02T07:23:46.000,2018-06-21T11:58:31.000
720,SERVER-7671,Resolved,P3,SERVER,2018-03-02T13:09:13.000,2018-03-13T10:12:45.000
721,SERVER-7674,Reopened,P3,SERVER,2018-03-02T16:56:00.000,
722,SERVER-7673,Resolved,Needs_Triage,SERVER,2018-03-02T16:56:00.000,2018-03-08T10:46:19.000
723,SERVER-7677,Resolved,P2,SERVER,2018-03-05T11:52:19.000,2018-03-07T11:24:52.000
724,SERVER-7678,Resolved,P3,SERVER,2018-03-06T02:48:01.000,2018-03-27T12:11:47.000
725,SERVER-7680,Resolved,P3,SERVER,2018-03-06T10:04:26.000,2019-02-01T16:47:00.000
726,CMM-1239,Resolved,P2,CMM,2018-03-06T14:47:57.000,2018-04-09T13:51:34.000
727,CLIENT-7074,Resolved,P4,CLIENT,2018-03-06T18:34:08.000,2018-07-11T13:25:32.000
728,CLIENT-7079,Resolved,P2,CLIENT,2018-03-07T15:48:35.000,2018-04-13T10:29:32.000
729,SERVER-7690,Resolved,Needs_Triage,SERVER,2018-03-07T15:53:54.000,2018-03-08T18:18:42.000
730,SERVER-7691,Resolved,P3,SERVER,2018-03-07T16:03:44.000,2018-04-24T10:12:14.000
731,CLIENT-7080,Resolved,P3,CLIENT,2018-03-07T19:59:53.000,2018-04-13T10:02:51.000
732,CLIENT-7083,Verified,P3,CLIENT,2018-03-08T14:55:02.000,2018-06-14T14:04:56.000
733,CLIENT-7084,Resolved,P3,CLIENT,2018-03-08T15:12:30.000,2018-03-15T10:27:27.000
734,CLIENT-7086,Resolved,Needs_Triage,CLIENT,2018-03-08T22:00:08.000,2018-04-18T14:40:14.000
735,CLIENT-7087,Resolved,P2,CLIENT,2018-03-09T09:37:20.000,2018-03-28T16:31:42.000
736,CLIENT-7089,Resolved,P5,CLIENT,2018-03-09T23:44:32.000,2018-05-25T09:18:41.000
737,CLIENT-7090,Resolved,P3,CLIENT,2018-03-12T03:05:25.000,2018-05-14T10:09:13.000
738,SERVER-7726,Resolved,P2,SERVER,2018-03-13T13:57:26.000,2018-05-02T15:47:32.000
739,SERVER-7732,Resolved,Needs_Triage,SERVER,2018-03-13T17:25:51.000,2018-03-16T11:53:58.000
740,CLIENT-7091,Resolved,P3,CLIENT,2018-03-14T02:43:01.000,2018-04-25T12:46:46.000
741,CLIENT-7092,Resolved,Needs_Triage,CLIENT,2018-03-14T10:33:55.000,2018-05-14T15:17:12.000
742,SERVER-7752,Resolved,P2,SERVER,2018-03-15T05:09:00.000,2018-08-14T13:21:42.000
743,SERVER-7758,Resolved,P2,SERVER,2018-03-15T13:40:01.000,2018-09-20T10:26:52.000
744,CMM-1279,Resolved,Needs_Triage,CMM,2018-03-15T18:45:05.000,2018-05-21T00:14:15.000
745,CMM-1280,Resolved,Needs_Triage,CMM,2018-03-15T22:38:23.000,2018-05-21T00:13:32.000
746,SERVER-7773,Resolved,Needs_Triage,SERVER,2018-03-19T09:30:11.000,2018-03-28T11:28:57.000
747,SERVER-7774,Resolved,P2,SERVER,2018-03-19T09:34:10.000,2018-04-09T17:05:20.000
748,SERVER-7775,Resolved,Needs_Triage,SERVER,2018-03-20T07:33:36.000,2018-03-22T11:19:26.000
749,SERVER-7955,Closed,P3,SERVER,2018-03-20T17:16:20.000,2019-02-01T16:46:24.000
750,CMM-1284,Resolved,P4,CMM,2018-03-22T11:32:34.000,2018-05-25T10:35:54.000
751,CLIENT-7103,Resolved,P6,CLIENT,2018-03-22T15:35:42.000,2018-05-25T14:22:06.000
752,CLIENT-7105,Resolved,P3,CLIENT,2018-03-22T19:41:57.000,2018-04-13T10:30:15.000
753,SERVER-7791,Resolved,P3,SERVER,2018-03-22T20:14:21.000,2018-03-26T15:37:34.000
754,CLIENT-7110,Resolved,P2,CLIENT,2018-03-26T14:36:28.000,2018-04-18T14:58:59.000
755,SERVER-7807,Resolved,Needs_Triage,SERVER,2018-03-27T18:22:57.000,2018-04-03T14:22:58.000
756,CLIENT-7114,New,P4,CLIENT,2018-03-28T03:44:05.000,
757,SERVER-7811,New,P3,SERVER,2018-03-28T03:55:17.000,
758,CLIENT-7119,Verified,P2,CLIENT,2018-03-28T07:50:09.000,2018-05-11T17:31:35.000
759,SERVER-7819,Resolved,P2,SERVER,2018-03-28T10:19:42.000,2018-04-13T09:14:14.000
760,SERVER-7835,Resolved,P3,SERVER,2018-03-29T14:02:37.000,2018-04-04T12:34:29.000
761,SERVER-7837,Resolved,Needs_Triage,SERVER,2018-03-29T21:23:35.000,2018-04-05T11:39:46.000
762,SERVER-7840,Resolved,P3,SERVER,2018-04-02T05:34:58.000,2019-02-01T16:47:00.000
763,SERVER-7846,Resolved,P3,SERVER,2018-04-04T09:29:17.000,2018-06-18T10:12:50.000
764,SERVER-7848,Resolved,P3,SERVER,2018-04-04T12:53:57.000,2018-06-23T13:40:00.000
765,SERVER-7857,Resolved,P2,SERVER,2018-04-05T01:36:23.000,2018-05-21T15:21:00.000
